,container,unix_time,cpu_util,cpu_sys,cpu_user,mem_util,mem_used,tcp_currestab,traffic_pkg_in,traffic_pkg_out,traffic_byte_in,traffic_byte_out,y
1923,container63,1649980000000.0,32.94,17.35,9.69,35.92,29.9,10651.0,198481.0,195561.0,2060873.0,2121422.0,1
1924,container63,1649980000000.0,52.51,27.65,15.44,51.91,43.21,11456.0,198740.0,195819.0,2074848.0,2135613.0,1
1925,container63,1649980000000.0,51.16,26.94,15.04,39.93,33.24,10602.0,200028.0,197105.0,2088788.0,2149767.0,0
1926,container63,1649980000000.0,44.37,23.36,13.05,28.27,23.53,11222.0,200016.0,197093.0,2096441.0,2157538.0,0
1927,container63,1649980000000.0,64.52,33.97,18.97,25.87,21.54,10543.0,200723.0,197799.0,2095014.0,2156089.0,0
1928,container63,1649980000000.0,49.43,26.03,14.53,65.87,54.83,10967.0,201732.0,198807.0,2105712.0,2166952.0,0
1929,container63,1649980000000.0,30.9,16.27,9.09,35.78,29.78,10810.0,202423.0,199497.0,2116670.0,2178079.0,0
1930,container63,1649980000000.0,11.57,6.09,3.4,47.34,39.4,10098.0,202944.0,200017.0,2119334.0,2180784.0,0
1931,container63,1649980000000.0,62.28,32.8,18.31,56.61,47.13,10720.0,204242.0,201314.0,2127629.0,2189207.0,0
1932,container63,1649980000000.0,32.57,17.15,9.57,41.07,34.18,10384.0,204613.0,201684.0,2134717.0,2196404.0,0
1933,container63,1649980000000.0,54.48,28.69,16.02,53.05,44.16,11222.0,204334.0,201405.0,2136282.0,2197993.0,0
1934,container63,1649980000000.0,35.85,18.88,10.54,56.6,47.12,10731.0,206049.0,203118.0,2155741.0,2217751.0,0
1935,container63,1649980000000.0,36.64,19.29,10.77,52.75,43.91,10610.0,207012.0,204080.0,2150641.0,2212573.0,0
1936,container63,1649980000000.0,35.03,18.44,10.3,42.81,35.63,10448.0,207244.0,204311.0,2162010.0,2224117.0,0
1937,container63,1649980000000.0,49.77,26.21,14.63,54.97,45.75,10505.0,208555.0,205621.0,2173980.0,2236271.0,0
1938,container63,1649980000000.0,34.39,18.11,10.11,53.31,44.38,10977.0,208863.0,205928.0,2185034.0,2247496.0,0
1939,container63,1649980000000.0,59.21,31.18,17.41,27.36,22.78,9853.0,209662.0,206726.0,2184936.0,2247396.0,1
1940,container63,1649980000000.0,40.77,21.47,11.99,42.55,35.42,10499.0,210611.0,207674.0,2194824.0,2257436.0,2
1941,container63,1649980000000.0,45.88,24.16,13.49,52.0,43.28,11362.0,210655.0,207718.0,2205548.0,2268326.0,0
1942,container63,1649980000000.0,37.99,20.01,11.17,39.1,32.55,9844.0,211621.0,208682.0,2209680.0,2272521.0,0
1943,container63,1649980000000.0,54.11,28.49,15.91,30.65,25.51,11022.0,211961.0,209022.0,2212336.0,2275218.0,0
1944,container63,1649980000000.0,43.24,22.77,12.71,51.79,43.11,9957.0,213120.0,210179.0,2227409.0,2290523.0,0
1945,container63,1649980000000.0,31.48,16.58,9.26,52.83,43.97,10609.0,213935.0,210993.0,2230999.0,2294168.0,0
1946,container63,1649980000000.0,41.63,21.92,12.24,38.17,31.78,10665.0,214694.0,211751.0,2235768.0,2299011.0,0
1947,container63,1649980000000.0,38.88,20.47,11.43,53.96,44.92,11015.0,215014.0,212071.0,2245827.0,2309225.0,0
1948,container63,1649980000000.0,34.31,18.07,10.09,14.74,12.27,11156.0,215748.0,212804.0,2256517.0,2320079.0,0
1949,container63,1649980000000.0,35.43,18.66,10.42,49.7,41.37,10730.0,215977.0,213032.0,2262936.0,2326597.0,1
1950,container63,1649980000000.0,42.23,22.24,12.42,32.25,26.84,10914.0,216749.0,213803.0,2268320.0,2332064.0,2
1951,container63,1649980000000.0,49.41,26.02,14.53,36.55,30.42,9857.0,218086.0,215138.0,2279900.0,2343823.0,0
1952,container63,1649980000000.0,29.25,15.4,8.6,39.44,32.83,11362.0,130709.0,127883.0,1088347.0,1133919.0,38
1953,container64,1649980000000.0,45.72,20.98,15.28,38.44,33.42,8029.0,187771.0,197527.0,2020944.0,2154750.0,0
1954,container64,1649980000000.0,37.42,17.18,12.51,72.6,63.12,8335.0,188101.0,197866.0,2023536.0,2157521.0,0
1955,container64,1649980000000.0,38.28,17.57,12.8,34.02,29.58,8664.0,188898.0,198683.0,2020707.0,2154496.0,0
1956,container64,1649980000000.0,48.38,22.2,16.17,53.79,46.77,8370.0,190875.0,200711.0,2040945.0,2176132.0,1
1957,container64,1649980000000.0,38.69,17.76,12.93,38.4,33.39,8656.0,190849.0,200684.0,2035579.0,2170395.0,1
1958,container64,1649980000000.0,55.38,25.42,18.51,40.72,35.41,8347.0,191999.0,201864.0,2039527.0,2174616.0,0
1959,container64,1649980000000.0,37.19,17.07,12.43,58.75,51.08,8273.0,192343.0,202216.0,2054533.0,2190658.0,0
1960,container64,1649980000000.0,15.58,7.15,5.21,49.24,42.82,7849.0,192670.0,202552.0,2059369.0,2195828.0,0
1961,container64,1649980000000.0,36.34,16.68,12.15,29.09,25.3,7703.0,194540.0,204470.0,2071834.0,2209154.0,0
1962,container64,1649980000000.0,35.85,16.46,11.99,45.94,39.95,8166.0,195100.0,205044.0,2075200.0,2212753.0,0
1963,container64,1649980000000.0,51.61,23.69,17.25,44.99,39.12,8793.0,194425.0,204352.0,2074801.0,2212326.0,0
1964,container64,1649980000000.0,32.51,14.92,10.87,30.82,26.8,7648.0,195963.0,205929.0,2092176.0,2230901.0,1
1965,container64,1649980000000.0,31.63,14.52,10.57,26.17,22.76,8495.0,196628.0,206611.0,2099854.0,2239110.0,0
1966,container64,1649980000000.0,56.82,26.08,18.99,25.9,22.52,8503.0,197793.0,207806.0,2108624.0,2248485.0,0
1967,container64,1649980000000.0,43.99,20.19,14.71,54.06,47.0,9196.0,198615.0,208649.0,2106121.0,2245810.0,0
1968,container64,1649980000000.0,43.68,20.05,14.6,44.79,38.94,8316.0,198909.0,208951.0,2114434.0,2254697.0,0
1969,container64,1649980000000.0,54.54,25.03,18.23,58.5,50.86,8725.0,199533.0,209590.0,2118551.0,2259098.0,1
1970,container64,1649980000000.0,44.66,20.5,14.93,28.66,24.91,7481.0,199822.0,209887.0,2132003.0,2273479.0,1
1971,container64,1649980000000.0,34.89,16.01,11.66,51.89,45.12,8649.0,200544.0,210627.0,2129993.0,2271330.0,1
1972,container64,1649980000000.0,32.96,15.13,11.02,32.29,28.07,7571.0,202565.0,212700.0,2138364.0,2280280.0,2
1973,container64,1649980000000.0,41.83,19.2,13.98,24.9,21.65,8719.0,202330.0,212459.0,2140730.0,2282809.0,1
1974,container64,1649980000000.0,56.56,25.96,18.91,38.15,33.17,8235.0,203111.0,213260.0,2154873.0,2297929.0,0
1975,container64,1649980000000.0,39.36,18.07,13.16,34.92,30.36,8665.0,203906.0,214075.0,2157165.0,2300379.0,0
1976,container64,1649980000000.0,27.85,12.78,9.31,46.26,40.22,9121.0,204347.0,214528.0,2168468.0,2312463.0,0
1977,container64,1649980000000.0,44.76,20.54,14.96,40.02,34.79,8726.0,205512.0,215723.0,2170418.0,2314547.0,0
1978,container64,1649980000000.0,51.04,23.42,17.06,36.76,31.96,8963.0,205595.0,215808.0,2176826.0,2321398.0,0
1979,container64,1649980000000.0,26.82,12.31,8.96,26.86,23.36,8616.0,205838.0,216057.0,2190860.0,2336401.0,0
1980,container64,1649980000000.0,36.94,16.95,12.35,22.86,19.88,8582.0,207091.0,217342.0,2184062.0,2329134.0,0
1981,container64,1649980000000.0,59.77,27.43,19.98,27.24,23.69,7925.0,207990.0,218264.0,2200382.0,2346581.0,0
1982,container64,1649980000000.0,55.81,25.62,18.66,25.49,22.16,8720.0,208177.0,218456.0,2202107.0,2348425.0,0
1983,container64,1649980000000.0,45.27,20.78,15.13,56.23,48.89,8619.0,83587.0,90675.0,751733.0,797876.0,17
1984,container65,1649980000000.0,51.32,24.54,16.4,61.3,52.23,11613.0,193656.0,181676.0,2060566.0,1873299.0,0
1985,container65,1649980000000.0,55.09,26.34,17.61,59.85,50.99,11137.0,193623.0,181646.0,2058140.0,1871113.0,0
1986,container65,1649980000000.0,56.56,27.04,18.08,56.42,48.07,11016.0,193788.0,181798.0,2076349.0,1887517.0,0
1987,container65,1649980000000.0,27.72,13.26,8.86,45.75,38.98,11881.0,194710.0,182650.0,2077035.0,1888135.0,0
1988,container65,1649980000000.0,42.55,20.35,13.6,56.31,47.98,10262.0,195166.0,183071.0,2086176.0,1896370.0,1
1989,container65,1649980000000.0,36.59,17.49,11.69,61.06,52.02,11097.0,195784.0,183642.0,2085621.0,1895870.0,0
1990,container65,1649980000000.0,54.53,26.07,17.43,39.88,33.97,11013.0,196780.0,184562.0,2090215.0,1900009.0,0
1991,container65,1649980000000.0,47.42,22.67,15.16,48.42,41.26,10964.0,197480.0,185208.0,2101963.0,1910592.0,0
1992,container65,1649980000000.0,50.31,24.06,16.08,54.86,46.74,11222.0,198818.0,186444.0,2105067.0,1913389.0,0
1993,container65,1649980000000.0,29.42,14.07,9.4,51.89,44.21,11218.0,198914.0,186533.0,2108208.0,1916218.0,0
1994,container65,1649980000000.0,54.5,26.06,17.42,26.63,22.69,11393.0,200307.0,187819.0,2115822.0,1923078.0,0
1995,container65,1649980000000.0,53.21,25.45,17.01,50.43,42.96,11709.0,201109.0,188560.0,2133130.0,1938670.0,0
1996,container65,1649980000000.0,27.47,13.14,8.78,57.26,48.79,11452.0,201078.0,188532.0,2133901.0,1939365.0,0
1997,container65,1649980000000.0,54.86,26.23,17.53,57.38,48.89,11270.0,201270.0,188709.0,2144308.0,1948740.0,0
1998,container65,1649980000000.0,60.51,28.93,19.34,42.75,36.42,11161.0,202230.0,189596.0,2142666.0,1947261.0,0
1999,container65,1649980000000.0,32.35,15.47,10.34,41.68,35.51,11394.0,202666.0,189998.0,2148730.0,1952724.0,0
2000,container65,1649980000000.0,36.87,17.63,11.78,69.65,59.34,11660.0,204392.0,191593.0,2151881.0,1955563.0,0
2001,container65,1649980000000.0,46.14,22.06,14.75,53.63,45.69,10756.0,205270.0,192404.0,2160874.0,1963664.0,1
2002,container65,1649980000000.0,42.01,20.09,13.43,43.61,37.15,11241.0,205703.0,192804.0,2170057.0,1971937.0,0
2003,container65,1649990000000.0,49.88,23.85,15.94,33.76,28.77,10732.0,206005.0,193083.0,2186168.0,1986451.0,2
2004,container65,1649990000000.0,39.22,18.75,12.53,23.91,20.37,11518.0,206644.0,193673.0,2186177.0,1986459.0,0
2005,container65,1649990000000.0,45.19,21.61,14.44,57.06,48.61,11556.0,207141.0,194132.0,2195132.0,1994527.0,1
2006,container65,1649990000000.0,57.96,27.72,18.52,18.44,15.71,11428.0,207435.0,194404.0,2199175.0,1998169.0,1
2007,container65,1649990000000.0,26.18,12.52,8.37,49.63,42.28,11766.0,208816.0,195679.0,2209271.0,2007264.0,0
2008,container65,1649990000000.0,53.37,25.52,17.06,41.2,35.1,11266.0,209202.0,196036.0,2207203.0,2005401.0,1
2009,container65,1649990000000.0,35.09,16.78,11.22,59.99,51.11,10960.0,210317.0,197066.0,2220923.0,2017761.0,0
2010,container65,1649990000000.0,38.26,18.3,12.23,46.74,39.82,11292.0,210723.0,197441.0,2228497.0,2024585.0,2
2011,container65,1649990000000.0,39.77,19.01,12.71,43.88,37.38,11344.0,210887.0,197592.0,2228203.0,2024320.0,1
2012,container65,1649990000000.0,43.46,20.78,13.89,49.95,42.55,10840.0,212196.0,198801.0,2237035.0,2032276.0,0
2013,container65,1649990000000.0,47.18,22.56,15.08,42.05,35.82,11561.0,213040.0,199581.0,2243515.0,2038114.0,0
2014,container65,1649990000000.0,40.34,19.29,12.89,43.94,37.44,10578.0,64054.0,61963.0,451435.0,423661.0,27
2015,container66,1649990000000.0,52.17,28.3,16.77,37.87,31.58,11405.0,161630.0,160999.0,1474346.0,1390244.0,2
2016,container66,1649990000000.0,50.7,27.51,16.3,55.56,46.33,10821.0,161943.0,161317.0,1486001.0,1401535.0,0
2017,container66,1649990000000.0,53.01,28.76,17.04,41.97,35.0,11131.0,164527.0,163943.0,1496720.0,1411919.0,1
2018,container66,1649990000000.0,47.89,25.98,15.4,26.58,22.16,11350.0,163594.0,162995.0,1496527.0,1411732.0,0
2019,container66,1649990000000.0,48.84,26.5,15.7,36.84,30.72,11536.0,164713.0,164132.0,1496766.0,1411963.0,1
2020,container66,1649990000000.0,55.6,30.17,17.88,44.49,37.1,10724.0,165760.0,165196.0,1505335.0,1420265.0,2
2021,container66,1649990000000.0,39.62,21.5,12.74,32.45,27.06,12570.0,165457.0,164888.0,1518990.0,1433493.0,0
2022,container66,1649990000000.0,48.08,26.09,15.46,41.99,35.02,10605.0,165512.0,164944.0,1523208.0,1437580.0,0
2023,container66,1649990000000.0,44.25,24.01,14.23,34.02,28.37,10469.0,167877.0,167348.0,1533441.0,1447493.0,2
2024,container66,1649990000000.0,49.52,26.86,15.92,42.95,35.82,10551.0,168634.0,168117.0,1529681.0,1443850.0,2
2025,container66,1649990000000.0,52.71,28.6,16.95,26.75,22.3,11582.0,169045.0,168535.0,1545574.0,1459247.0,1
2026,container66,1649990000000.0,37.9,20.56,12.19,63.41,52.88,11260.0,169300.0,168794.0,1555318.0,1468687.0,0
2027,container66,1649990000000.0,39.71,21.54,12.77,34.65,28.89,10747.0,169687.0,169187.0,1557282.0,1470589.0,0
2028,container66,1649990000000.0,51.05,27.7,16.41,40.97,34.17,10198.0,171395.0,170923.0,1569693.0,1482613.0,0
2029,container66,1649990000000.0,42.02,22.8,13.51,43.56,36.33,10723.0,171995.0,171533.0,1581009.0,1493575.0,2
2030,container66,1649990000000.0,56.06,30.41,18.02,59.14,49.32,11595.0,172760.0,172311.0,1581113.0,1493676.0,1
2031,container66,1649990000000.0,52.75,28.62,16.96,53.25,44.41,10920.0,172938.0,172492.0,1594449.0,1506595.0,1
2032,container66,1649990000000.0,41.57,22.55,13.36,56.3,46.95,10562.0,173822.0,173390.0,1598808.0,1510818.0,0
2033,container66,1649990000000.0,37.7,20.45,12.12,36.17,30.16,10960.0,174949.0,174536.0,1607941.0,1519666.0,0
2034,container66,1649990000000.0,61.7,33.47,19.84,51.34,42.81,11118.0,174768.0,174352.0,1611594.0,1523205.0,1
2035,container66,1649990000000.0,58.71,31.85,18.88,53.68,44.76,10725.0,175295.0,174887.0,1616098.0,1527568.0,0
2036,container66,1649990000000.0,41.62,22.58,13.38,44.0,36.69,10194.0,176873.0,176491.0,1628171.0,1539264.0,0
2037,container66,1649990000000.0,41.96,22.77,13.49,42.38,35.34,10411.0,177177.0,176800.0,1637923.0,1548711.0,0
2038,container66,1649990000000.0,46.04,24.98,14.8,30.34,25.31,10895.0,178709.0,178357.0,1645618.0,1556166.0,0
2039,container66,1649990000000.0,41.14,22.32,13.23,36.76,30.65,11737.0,178181.0,177820.0,1654019.0,1564305.0,1
2040,container66,1649990000000.0,40.16,21.79,12.91,52.73,43.97,10630.0,179449.0,179109.0,1658224.0,1568378.0,0
2041,container66,1649990000000.0,57.33,31.1,18.43,48.83,40.72,10997.0,180233.0,179906.0,1667744.0,1577601.0,1
2042,container66,1649990000000.0,45.23,24.54,14.54,70.43,58.73,10255.0,180570.0,180249.0,1680204.0,1589672.0,2
2043,container66,1649990000000.0,60.69,32.92,19.51,50.73,42.3,11435.0,180558.0,180236.0,1680803.0,1590252.0,0
2044,container66,1649990000000.0,52.46,28.46,16.87,46.28,38.6,11422.0,182134.0,181838.0,1690343.0,1599494.0,1
2045,container66,1649990000000.0,63.19,34.28,20.31,47.9,39.94,11692.0,36480.0,33800.0,576817.0,520750.0,17
2046,container67,1649990000000.0,58.13,31.84,16.28,31.99,27.23,15088.0,168602.17,185945.0,1533323.91,1498797.0,0
2047,container67,1649990000000.0,47.52,26.03,13.31,64.44,54.86,15410.0,167988.23,185274.0,1533545.17,1499016.0,1
2048,container67,1649990000000.0,34.21,18.74,9.58,46.49,39.57,14568.0,168064.96,185358.0,1535553.31,1500999.0,0
2049,container67,1649990000000.0,49.18,26.94,13.77,49.03,41.73,14553.0,167876.42,185152.0,1533524.4,1498995.0,1
2050,container67,1649990000000.0,37.34,20.45,10.46,33.1,28.17,13872.0,168033.54,185324.0,1537800.89,1503219.0,0
2051,container67,1649990000000.0,47.68,26.12,13.36,56.87,48.41,15631.0,168292.01,185606.0,1532765.7,1498246.0,0
2052,container67,1649990000000.0,36.21,19.84,10.14,44.93,38.24,14982.0,167516.73,184759.0,1532167.78,1497655.0,0
2053,container67,1649990000000.0,27.5,15.06,7.7,50.0,42.56,14828.0,168116.94,185415.0,1534386.37,1499847.0,0
2054,container67,1649990000000.0,30.33,16.61,8.49,45.18,38.46,15301.0,168186.79,185491.0,1529607.56,1495127.0,0
2055,container67,1649990000000.0,45.01,24.65,12.61,68.2,58.05,15442.0,168137.83,185438.0,1532005.44,1497495.0,0
2056,container67,1649990000000.0,47.84,26.21,13.4,54.31,46.23,13974.0,168853.94,186220.0,1537237.81,1502663.0,0
2057,container67,1649990000000.0,35.76,19.59,10.02,50.54,43.02,14957.0,168373.04,185695.0,1536437.9,1501873.0,0
2058,container67,1649990000000.0,43.86,24.02,12.28,38.49,32.76,14338.0,168970.1,186347.0,1534904.38,1500358.0,1
2059,container67,1649990000000.0,19.98,10.94,5.6,38.78,33.01,14951.0,169115.73,186506.0,1528950.53,1494478.0,0
2060,container67,1649990000000.0,43.09,23.6,12.07,36.3,30.9,14425.0,168308.13,185624.0,1528981.61,1494509.0,0
2061,container67,1649990000000.0,33.01,18.08,9.25,44.14,37.57,14256.0,168283.3,185597.0,1533136.45,1498612.0,0
2062,container67,1649990000000.0,31.54,17.28,8.83,53.85,45.84,14162.0,167923.33,185203.0,1525439.7,1491011.0,0
2063,container67,1649990000000.0,29.29,16.04,8.2,58.38,49.7,14373.0,168656.17,186004.0,1535355.81,1500804.0,0
2064,container67,1649990000000.0,43.72,23.95,12.25,72.85,62.01,15138.0,168217.77,185525.0,1530313.84,1495825.0,0
2065,container67,1649990000000.0,39.01,21.37,10.93,42.68,36.33,14857.0,168347.38,185667.0,1538856.91,1504262.0,0
2066,container67,1649990000000.0,34.36,18.82,9.62,65.62,55.86,14335.0,167545.73,184791.0,1535944.05,1501385.0,0
2067,container67,1649990000000.0,42.06,23.04,11.78,42.73,36.38,15575.0,168821.03,186184.0,1531627.53,1497122.0,0
2068,container67,1649990000000.0,35.4,19.39,9.92,58.81,50.06,14078.0,168513.48,185848.0,1529904.58,1495420.0,1
2069,container67,1649990000000.0,52.55,28.78,14.72,29.07,24.75,14442.0,167314.0,184538.0,1538510.87,1503920.0,1
2070,container67,1649990000000.0,42.35,23.2,11.86,51.08,43.48,14858.0,167924.47,185205.0,1534619.64,1500077.0,0
2071,container67,1649990000000.0,41.31,22.63,11.57,42.29,36.0,14796.0,168579.0,185920.0,1521052.13,1486678.0,0
2072,container67,1649990000000.0,34.74,19.03,9.73,41.33,35.18,14543.0,167858.67,185133.0,1522413.8,1488023.0,0
2073,container67,1649990000000.0,45.9,25.14,12.86,33.84,28.8,15256.0,167855.42,185129.0,1527838.92,1493380.0,0
2074,container67,1649990000000.0,33.07,18.11,9.26,37.51,31.93,14609.0,168729.95,186085.0,1528047.58,1493586.0,1
2075,container67,1649990000000.0,37.95,20.79,10.63,38.57,32.83,14785.0,167681.91,184940.0,1534022.66,1499487.0,0
2076,container67,1649990000000.0,44.44,24.34,12.45,54.97,46.79,3003.0,168425.89,185752.0,1538653.3,1504061.0,45
2077,container68,1649980000000.0,40.45,22.23,11.86,48.08,40.59,11113.0,185764.0,193320.0,1897519.0,1966827.0,0
2078,container68,1649980000000.0,41.99,23.08,12.31,47.39,40.0,11815.0,186912.0,194496.0,1912850.0,1982413.0,0
2079,container68,1649980000000.0,66.56,36.58,19.51,51.82,43.75,11282.0,187839.0,195446.0,1919766.0,1989444.0,0
2080,container68,1649980000000.0,45.03,24.74,13.2,54.33,45.86,11261.0,187726.0,195330.0,1921582.0,1991290.0,0
2081,container68,1649980000000.0,44.15,24.26,12.95,22.82,19.26,11306.0,189165.0,196805.0,1916989.0,1986621.0,0
2082,container68,1649980000000.0,64.19,35.27,18.82,35.29,29.79,10989.0,190049.0,197710.0,1932902.0,2002798.0,0
2083,container68,1649980000000.0,54.14,29.75,15.87,40.65,34.32,11550.0,190370.0,198039.0,1949961.0,2020141.0,2
2084,container68,1649980000000.0,28.53,15.68,8.37,44.74,37.77,10847.0,190959.0,198643.0,1957445.0,2027750.0,0
2085,container68,1649980000000.0,50.09,27.53,14.69,50.37,42.52,11769.0,191534.0,199232.0,1969502.0,2040007.0,2
2086,container68,1649980000000.0,66.59,36.59,19.52,44.52,37.58,10512.0,193217.0,200956.0,1969414.0,2039918.0,1
2087,container68,1649980000000.0,59.62,32.77,17.48,38.61,32.59,10841.0,193227.0,200966.0,1973852.0,2044429.0,0
2088,container68,1649980000000.0,48.97,26.91,14.36,27.85,23.51,10474.0,193557.0,201304.0,1983669.0,2054410.0,0
2089,container68,1649980000000.0,35.18,19.33,10.31,68.42,57.75,11239.0,193952.0,201709.0,1988274.0,2059091.0,0
2090,container68,1649980000000.0,49.42,27.16,14.49,31.06,26.22,11992.0,194871.0,202650.0,1996133.0,2067081.0,0
2091,container68,1649980000000.0,66.13,36.34,19.39,43.25,36.51,10847.0,196488.0,204307.0,2009471.0,2080641.0,2
2092,container68,1649980000000.0,28.12,15.45,8.25,43.51,36.73,10585.0,197362.0,205202.0,2013364.0,2084598.0,0
2093,container68,1649980000000.0,36.99,20.33,10.85,38.03,32.1,11277.0,197622.0,205469.0,2028665.0,2100154.0,1
2094,container68,1649980000000.0,51.09,28.08,14.98,57.39,48.45,10784.0,197778.0,205629.0,2025912.0,2097355.0,0
2095,container68,1649980000000.0,61.97,34.06,18.17,32.99,27.84,11626.0,199291.0,207179.0,2037848.0,2109489.0,1
2096,container68,1649980000000.0,26.84,14.75,7.87,38.16,32.22,10188.0,199998.0,207903.0,2043853.0,2115594.0,0
2097,container68,1649980000000.0,62.14,34.15,18.22,36.06,30.44,11191.0,200704.0,208626.0,2046445.0,2118229.0,0
2098,container68,1649980000000.0,29.73,16.34,8.72,42.36,35.75,11239.0,200302.0,208214.0,2055947.0,2127889.0,0
2099,container68,1649980000000.0,65.64,36.07,19.24,36.53,30.83,10895.0,201310.0,209247.0,2065322.0,2137420.0,0
2100,container68,1649980000000.0,56.13,30.84,16.46,44.86,37.87,10907.0,201842.0,209792.0,2077720.0,2150024.0,0
2101,container68,1649980000000.0,51.66,28.39,15.15,33.2,28.03,10814.0,203771.0,211768.0,2086476.0,2158926.0,0
2102,container68,1649980000000.0,46.57,25.59,13.65,29.31,24.74,10621.0,204212.0,212220.0,2087703.0,2160173.0,0
2103,container68,1649980000000.0,55.62,30.57,16.31,48.12,40.61,10624.0,204340.0,212351.0,2096548.0,2169165.0,0
2104,container68,1649980000000.0,62.58,34.39,18.35,39.47,33.32,12267.0,204565.0,212582.0,2101509.0,2174209.0,0
2105,container68,1649980000000.0,50.13,27.55,14.7,33.93,28.64,11349.0,205176.0,213208.0,2105762.0,2178532.0,1
2106,container68,1649980000000.0,30.28,16.64,8.88,59.6,50.31,10923.0,206833.0,214905.0,2115998.0,2188939.0,1
2107,container68,1649980000000.0,33.96,18.66,9.96,51.59,43.55,10944.0,51831.0,56107.0,723437.0,773224.0,49
2108,container69,1649980000000.0,45.06,20.4,15.58,19.64,16.76,9303.0,178505.48,191950.0,1912927.22,1896458.0,0
2109,container69,1649980000000.0,34.22,15.49,11.83,27.7,23.65,9544.0,178325.09,191756.0,1913594.44,1897104.0,0
2110,container69,1649980000000.0,38.4,17.38,13.28,56.54,48.26,9719.0,178292.65,191722.0,1909039.32,1892699.0,0
